RSSDID,DATE,TOTLOAN_NET,ROA,CAPITAL_RATIO,event
3458,20030331,8674,0.002575717,0.098617631,0
3458,20030630,8643,0.005208333,0.100835557,0
3458,20030930,8395,0.007654456,0.101810548,0
3458,20031231,8495,0.010175763,0.103079517,0
3458,20040331,9419,0.00248193,0.100871944,0
3458,20040630,9950,0.005136761,0.103890243,0
3458,20040930,9061,0.007270381,0.098060168,0
3458,20041231,8116,0.008674699,0.10088488,0
8547,19950331,23261,0.003489565,0.158091967,0
8547,19950630,23636,0.006077615,0.161323761,0
8547,19950930,24305,0.008004891,0.160708853,0
8547,19951231,24002,0.011184223,0.166640858,0
8547,19960331,24849,0.003674089,0.167584275,0
8547,19960630,26273,0.007896405,0.167370493,0
8547,19960930,27417,0.012009539,0.152676446,1
8547,19961231,28628,0.015378412,0.142012976,0
8547,19970331,29530,0.00377427,0.153337093,0
8547,19970630,31595,0.007692734,0.151462776,0
8547,19970930,33647,0.011680427,0.159080633,0
8547,19971231,35511,0.015902267,0.110659012,0
8547,19980331,36432,0.003702769,0.096735939,0
8547,19980630,38146,0.007680902,0.094379429,0
8547,19980930,38589,0.011533729,0.077917704,0
8547,19981231,40395,0.016627862,0.077210573,0
8547,19990331,41556,0.003831761,0.078044429,0
8547,19990630,44105,0.007756321,0.078281105,0
8547,19990930,48962,0.011578127,0.074184215,0
8547,19991231,50035,0.014959339,0.109400605,0
8547,20000331,49963,0.00387217,0.116703623,0
8547,20000630,49339,0.007844695,0.115747967,0
8547,20000930,105954,0.008648327,0.072186819,0
8547,20001231,101555,0.009267452,0.075291181,0
8547,20010331,96412,0.002505714,0.075896475,0
8547,20010630,87942,0.005306022,0.079788965,0
8547,20010930,85546,0.008108597,0.082055459,0
8547,20011231,269957,0.020411046,0.098245228,0
8547,20020331,258597,0.003768086,0.104970145,0
8547,20020630,256280,0.007479842,0.106157657,0
8547,20020930,252159,0.012211183,0.11258618,0
8547,20021231,241466,0.016033736,0.111514061,0
8547,20030331,237817,0.002962772,0.109042635,0
8547,20030630,233281,0.004402537,0.111303793,0
8547,20030930,222616,0.003963606,0.112146397,0
8547,20031231,187894,0.006084563,0.131115592,0
8547,20040331,188987,0.001924684,0.135523645,0
8547,20040630,182897,0.003507383,0.138641761,0
8547,20040930,186571,0.004263155,0.137547863,0
8547,20041231,182872,0.003817665,0.137231696,0
12357,19950331,5212,0.00361502,0.143016271,0
12357,19950630,5988,0.007113171,0.147725904,0
12357,19950930,6086,0.011230322,0.151558868,0
12357,19951231,5869,0.012041128,0.145397649,0
12357,19960331,5649,0.00312381,0.136332522,0
12357,19960630,6101,0.006661464,0.140140979,0
12357,19960930,6426,0.010210691,0.143662616,0
12357,19961231,6396,0.011091751,0.140060463,0
12357,19970331,6142,0.003325598,0.130203239,0
12357,19970630,7032,0.006988425,0.135125251,0
12357,19970930,7138,0.011054438,0.143056078,0
12357,19971231,7835,0.010948235,0.136392996,0
12357,19980331,7712,0.00328084,0.133093792,0
12357,19980630,8455,0.006792819,0.138585935,0
12357,19980930,8652,0.010415688,0.142110606,0
12357,19981231,8598,0.008529178,0.135446895,0
12357,19990331,7920,0.003420588,0.128601044,0
12357,19990630,8364,0.005459411,0.130236535,0
12357,19990930,8634,0.009174148,0.134501878,0
12357,19991231,8453,0.009421008,0.127603462,0
12357,20000331,8276,0.003479671,0.121721519,0
12357,20000630,9278,0.007048639,0.128668563,0
12357,20000930,9265,0.010987674,0.133098665,0
12357,20001231,9077,0.011116465,0.130052007,0
12357,20010331,8399,0.003547837,0.121187693,0
12357,20010630,8960,0.006386954,0.126847206,0
12357,20010930,9030,0.00922462,0.128154614,0
12357,20011231,9058,0.009367297,0.120602375,0
12357,20020331,8984,0.003112593,0.114128196,0
12357,20020630,9321,0.005739064,0.118201944,0
12357,20020930,9546,0.008642015,0.121369061,0
12357,20021231,10012,0.009077539,0.117930691,0
12357,20030331,9221,0.002012696,0.110004932,0
12357,20030630,9620,0.003213894,0.111789311,0
12357,20030930,9803,0.005468594,0.112174019,0
12357,20031231,9798,0.002545532,0.10815699,0
12357,20040331,9282,-0.000060156,0.107623049,0
23456,19950331,21338,0.002998501,0.130610843,0
23456,19950630,21379,0.005090005,0.119260992,0
23456,19950930,22415,0.00948408,0.127887733,1
23456,19951231,22485,0.012958374,0.13008093,0
23456,19960331,22680,0.003535302,0.131075715,0
23456,19960630,23438,0.005162159,0.122107402,0
23456,19960930,23696,0.009573676,0.125793409,0
23456,19961231,23819,0.012016507,0.121996886,0
23456,19970331,24149,0.0081771,0.130194556,0
23456,19970630,25064,0.007695292,0.123322407,0
23456,19970930,25696,0.011293392,0.127653024,0
23456,19971231,25470,0.013539771,0.12509171,0
23456,19980331,26062,0.003116217,0.128602833,0
23456,19980630,26714,0.006714628,0.128573475,0
23456,19980930,26307,0.010508592,0.131720268,0
23456,19981231,27121,0.013590193,0.130103972,0
23456,19990331,28197,0.002885457,0.131396875,0
23456,19990630,29217,0.005689536,0.122065819,0
23456,19990930,28555,0.008410929,0.121722917,0
23456,19991231,29129,0.016343768,0.120776995,0
23456,20000331,29612,0.004517222,0.123319033,0
23456,20000630,31088,0.008757756,0.126639298,0
23456,20000930,31256,0.012402144,0.125296945,0
23456,20001231,30963,0.016362538,0.124556584,0
23456,20010331,32647,0.004476767,0.133087385,0
23456,20010630,33512,0.009208919,0.128304377,0
23456,20010930,33077,0.013841434,0.129904885,0
23456,20011231,33317,0.019076865,0.125356125,0
23456,20020331,35976,0.004284821,0.125459371,0
23456,20020630,36813,0.009131723,0.123054779,0
23456,20020930,38757,0.013810898,0.123674512,0
23456,20021231,39149,0.018180228,0.11503358,0
23456,20030331,41031,0.004200308,0.11860555,0
23456,20030630,42741,0.009112105,0.11704219,0
23456,20030930,43950,0.013592436,0.113195018,0
23456,20031231,42239,0.018098426,0.107898113,0
23456,20040331,42968,0.005478704,0.116118945,0
23456,20040630,46271,0.010403887,0.10128075,0
23456,20040930,49052,0.015252102,0.10591163,0
23456,20041231,51176,0.018948696,0.099447367,0
30810,19950331,6817443,0.007970882,0.121615078,0
30810,19950630,7745538,0.015687373,0.098629979,0
30810,19950930,7259727,0.025482671,0.111511142,0
30810,19951231,8825984,0.031343978,0.093608139,0
30810,19960331,6492487,0.008345807,0.129192906,0
30810,19960630,8886558,0.009079777,0.097019375,0
30810,19960930,8687903,0.015841085,0.107335369,0
30810,19961231,11038701,0.022694617,0.092243014,0
30810,19970331,10238618,0.009959503,0.116908044,0
30810,19970630,11754502,0.012463564,0.10718376,0
30810,19970930,12825912,0.021973167,0.109436164,0
30810,19971231,15083592,0.024476609,0.098561954,0
30810,19980331,12387206,0.007536323,0.122161683,0
30810,19980630,12522272,0.019414448,0.131866859,0
30810,19980930,12471233,0.029847343,0.142070439,0
30810,19981231,13514149,0.035695337,0.137127984,0
30810,19990331,11590040,0.01003209,0.169522851,0
30810,19990630,12070678,0.025398831,0.127239748,0
30810,19990930,14737337,0.036761502,0.115916082,0
30810,19991231,20475701,0.036601157,0.091876979,0
30810,20000331,20705488,0.006956728,0.098428728,1
30810,20000630,18904420,0.015071283,0.11458691,0
30810,20000930,19644776,0.023781718,0.117580585,0
30810,20001231,22155171,0.028502031,0.111290385,0
30810,20010331,19488605,0.005018639,0.130882943,0
30810,20010630,18821610,0.012431199,0.119191802,0
30810,20010930,17426633,0.024280888,0.136912185,0
30810,20011231,19977684,0.032770062,0.120858569,0
30810,20020331,18588006,0.006849557,0.138052946,0
30810,20020630,17739970,0.015648889,0.148529865,0
30810,20020930,19576236,0.025846311,0.146275247,0
30810,20021231,21707763,0.033089061,0.132559827,0
30810,20030331,16709390,0.006901243,0.162536961,0
30810,20030630,16886050,0.016781329,0.156034674,0
30810,20030930,16486593,0.024484548,0.153983346,0
30810,20031231,16433110,0.034678099,0.146066693,0
30810,20040331,13843280,0.010528605,0.176656,0
30810,20040630,15588037,0.021578843,0.169629955,0
30810,20040930,16826921,0.031141104,0.157677319,0
30810,20041231,19575930,0.03692338,0.13203721,0
31835,19950331,31895,0.00645344,0.089814248,0
31835,19950630,40184,0.012649812,0.097273007,0
31835,19950930,46289,0.018462936,0.093917959,0
31835,19951231,46283,0.012034582,0.084815761,0
31835,19960331,38310,0.00640153,0.102238459,0
31835,19960630,45573,0.015639112,0.100006167,0
31835,19960930,49725,0.02021271,0.101917629,0
31835,19961231,44413,0.011142403,0.097000922,0
31835,19970331,38367,0.006069436,0.104543306,0
31835,19970630,46694,0.011745338,0.104961157,0
31835,19970930,50312,0.017178116,0.10560719,0
31835,19971231,47113,0.012559428,0.101592457,0
31835,19980331,39490,0.011164578,0.115878567,0
31835,19980630,50480,0.017026461,0.113022605,0
31835,19980930,50067,0.022088072,0.115979452,0
31835,19981231,50506,0.012320784,0.110065312,0
31835,19990331,41704,0.00567915,0.126865787,0
31835,19990630,50111,0.010883283,0.120800378,0
31835,19990930,53991,0.015427731,0.11865731,0
31835,19991231,48926,0.010354151,0.118693027,0
31835,20000331,39450,0.005400594,0.128815925,0
31835,20000630,45135,0.010961792,0.132477547,0
31835,20000930,46606,0.016725858,0.136625921,0
31835,20001231,48931,0.014194294,0.126452037,0
31835,20010331,44110,0.005600688,0.144460879,0
31835,20010630,52884,0.010085093,0.134459594,0
31835,20010930,55337,0.013516517,0.135062899,0
31835,20011231,56136,0.010630682,0.125378021,0
31835,20020331,47440,0.008455004,0.150089162,0
31835,20020630,51794,0.01324259,0.145729838,0
31835,20020930,54481,0.016709092,0.147674209,0
31835,20021231,55952,0.012738934,0.134825071,0
31835,20030331,47613,0.003793989,0.150650543,0
31835,20030630,55514,0.007837563,0.140510971,0
31835,20030930,56129,0.011338306,0.139821469,0
31835,20031231,55953,0.008642364,0.133350725,0
31835,20040331,45152,0.002101031,0.14126865,0
31835,20040630,50928,0.005283101,0.135912782,0
31835,20040930,54755,0.00573636,0.131297382,1
31835,20041231,57626,0.006380226,0.125150063,0
41955,19950331,16587,0.004013092,0.173140918,0
41955,19950630,17865,0.007510044,0.175066919,0
41955,19950930,19054,0.011694023,0.174790931,0
41955,19951231,18309,0.014023581,0.170748174,0
41955,19960331,16801,0.004997547,0.175243521,0
41955,19960630,18541,0.008079515,0.175892207,0
41955,19960930,19161,0.011793134,0.177204786,0
41955,19961231,18394,0.016569157,0.18031113,0
41955,19970331,17433,0.003004611,0.175026524,0
41955,19970630,19261,0.006455987,0.180142722,0
41955,19970930,19820,0.010203933,0.174868114,0
41955,19971231,19409,0.013970129,0.173664923,0
41955,19980331,18630,-0.001375398,0.172623418,0
41955,19980630,20581,0.003115773,0.175212906,0
41955,19980930,21083,0.00886698,0.182971287,0
41955,19981231,19467,0.011540449,0.169366998,0
41955,19990331,17931,0.003788676,0.18109693,0
41955,19990630,19731,0.007957252,0.177552817,0
41955,19990930,20994,0.012596002,0.171047893,0
41955,19991231,19800,0.015104174,0.173887156,0
41955,20000331,18230,0.003177796,0.171822028,0
41955,20000630,20336,0.007887158,0.17053587,1
41955,20000930,21573,0.011966415,0.16664383,0
41955,20001231,19880,0.016363586,0.180315114,0
41955,20010331,18077,0.00415169,0.177418904,0
41955,20010630,20045,0.008819342,0.175813954,0
41955,20010930,20773,0.010698553,0.179536997,0
41955,20011231,19643,0.012730172,0.179361847,0
41955,20020331,18718,0.002036052,0.175645236,0
41955,20020630,20781,0.005283029,0.173891367,0
41955,20020930,21413,0.008807624,0.181703918,0
41955,20021231,19067,0.011364872,0.180807316,0
41955,20030331,18252,0.002163127,0.171057965,0
41955,20030630,18575,0.003406122,0.076265411,0
41955,20030930,18873,0.003026139,0.071659433,0
41955,20031231,17412,0.005704435,0.077067969,0
41955,20040331,14752,0.001742353,0.076139579,0
41955,20040630,15085,0.003127743,0.070069681,0
41955,20040930,15228,0.004239179,0.07581601,0
41955,20041231,14390,0.005888525,0.07534418,0
45430,19950331,22218,0.002719328,0.094132733,0
45430,19950630,22728,0.005292688,0.094411568,0
45430,19950930,23674,0.009396966,0.093506621,0
45430,19951231,24083,0.013692696,0.09408824,0
45430,19960331,24135,0.00363321,0.096838083,0
45430,19960630,25678,0.007511325,0.098122378,0
45430,19960930,27480,0.011335451,0.093003826,0
45430,19961231,28152,0.014749587,0.09901252,0
45430,19970331,29224,0.003959833,0.100846906,0
45430,19970630,30218,0.008122067,0.103223623,0
45430,19970930,31862,0.012041874,0.105705606,0
45430,19971231,33791,0.014820394,0.099691143,0
45430,19980331,34762,0.003675744,0.101530802,0
45430,19980630,36074,0.007376155,0.102344077,0
45430,19980930,38241,0.010978156,0.09827202,0
45430,19981231,40742,0.011695693,0.098895309,0
45430,19990331,42404,0.003198777,0.097713242,0
45430,19990630,44781,0.007033379,0.097472262,0
45430,19990930,47818,0.010236188,0.093316071,0
45430,19991231,51656,0.011845159,0.087933889,0
45430,20000331,54709,0.003519862,0.088230203,0
45430,20000630,56327,0.006582162,0.090700805,0
45430,20000930,58809,0.009336488,0.087359429,0
45430,20001231,59231,0.012289948,0.091394826,0
45430,20010331,60807,0.003607539,0.092257091,0
45430,20010630,61904,0.006848035,0.092856112,0
45430,20010930,64855,0.010259355,0.088681739,0
45430,20011231,65183,0.012108753,0.087212819,0
45430,20020331,63611,0.004208628,0.093484039,0
45430,20020630,63259,0.008548466,0.098204947,0
45430,20020930,64013,0.012893652,0.099311402,0
45430,20021231,63321,0.013541321,0.098229146,0
45430,20030331,62724,0.004182991,0.098925953,0
45430,20030630,61742,0.007055539,0.103415415,0
45430,20030930,62547,0.008697017,0.098958812,0
45430,20031231,63449,0.011980605,0.102821904,0
45430,20040331,63216,0.003465967,0.103473463,0
45430,20040630,65502,0.005500006,0.104380326,0
45430,20040930,67811,0.008769876,0.108207053,0
45430,20041231,70562,0.011877815,0.10807609,0
58551,19950331,25949,0.003809616,0.120579271,0
58551,19950630,25410,0.009466514,0.125682613,0
58551,19950930,25973,0.013224376,0.127841276,0
58551,19951231,27118,0.014299211,0.12341561,0
58551,19960331,27586,0.002595258,0.121360811,0
58551,19960630,27190,0.005877511,0.115260678,0
58551,19960930,27287,0.009189748,0.117859444,0
58551,19961231,29063,0.010743863,0.118517858,0
58551,19970331,29422,0.002870032,0.11783226,0
58551,19970630,28597,0.00697614,0.120373286,0
58551,19970930,28312,0.009428033,0.1241339,0
58551,19971231,30359,0.012659743,0.121558644,0
58551,19980331,31131,0.002906266,0.11906878,0
58551,19980630,29996,0.006088116,0.123965472,0
58551,19980930,28757,0.009294419,0.131125246,0
58551,19981231,30270,0.012182272,0.125736818,0
58551,19990331,29518,0.002276839,0.126973945,0
58551,19990630,29539,0.005474892,0.126310244,0
58551,19990930,28787,0.009183624,0.13124302,0
58551,19991231,28837,0.012527832,0.124548711,0
58551,20000331,29374,0.002396814,0.125838404,0
58551,20000630,29242,0.005744465,0.13338268,0
58551,20000930,28988,0.010178456,0.140522827,0
58551,20001231,30288,0.013530476,0.137361137,0
58551,20010331,31251,0.002825926,0.138145791,0
58551,20010630,31322,0.005955095,0.134901039,0
58551,20010930,29756,0.00907365,0.139625778,0
58551,20011231,29203,0.012240602,0.134016463,0
58551,20020331,29972,0.003524404,0.139491248,0
58551,20020630,30386,0.00663705,0.14252505,0
58551,20020930,33700,0.010742294,0.155456236,0
58551,20021231,34760,0.012946778,0.150933732,0
58551,20030331,35636,0.003798067,0.147108922,0
58551,20030630,39314,0.006034286,0.142753773,0
58551,20030930,38888,0.009906749,0.146175712,0
58551,20031231,39177,0.013083053,0.135536829,0
58551,20040331,39607,0.003152702,0.138245926,0
58551,20040630,40881,0.005941263,0.131292936,0
58551,20040930,39935,0.010499024,0.138818895,0
58551,20041231,42681,0.013959544,0.128352297,0
63050,19950331,23128,0.005355304,0.106156283,0
63050,19950630,25150,0.010544816,0.113747266,0
63050,19950930,26229,0.016712635,0.114349731,0
63050,19951231,26474,0.017477431,0.111333902,0
63050,19960331,27465,0.007101304,0.120861968,0
63050,19960630,28565,0.011331388,0.12168207,0
63050,19960930,29008,0.016807706,0.124843222,0
63050,19961231,27607,0.013870315,0.116422937,0
63050,19970331,29013,0.006460598,0.128381186,0
63050,19970630,31332,0.012494125,0.131650869,0
63050,19970930,31233,0.018097045,0.13329455,0
63050,19971231,30164,0.017444959,0.128304488,0
63050,19980331,30017,0.006709833,0.137368681,0
63050,19980630,29954,0.012110209,0.13921431,0
63050,19980930,29395,0.017282339,0.139581256,0
63050,19981231,29518,0.014103013,0.127465857,0
63050,19990331,30562,0.005520703,0.13393431,0
63050,19990630,30692,0.010707062,0.13672968,0
63050,19990930,31806,0.015971561,0.138771028,0
63050,19991231,32713,0.013131403,0.121181615,0
63050,20000331,33222,0.005951954,0.130774088,0
63050,20000630,33046,0.011553347,0.137981369,0
63050,20000930,33924,0.016570235,0.137628411,0
63050,20001231,33932,0.011208554,0.122863347,0
63050,20010331,33594,0.005404706,0.123712573,0
63050,20010630,34848,0.00945511,0.125388176,0
63050,20010930,34335,0.012857928,0.122734039,0
63050,20011231,35152,0.008099572,0.111329305,0
63050,20020331,36652,0.00483881,0.117054403,0
63050,20020630,37569,0.009168079,0.119443008,0
63050,20020930,39124,0.013051103,0.11394828,0
63050,20021231,37803,0.00846239,0.107101703,0
63050,20030331,39517,0.004469896,0.111835708,0
63050,20030630,40569,0.008033264,0.113492711,0
63050,20030930,42477,0.0123439,0.11422443,0
63050,20031231,42489,0.010010328,0.10422979,0
63050,20040331,43713,0.005093483,0.111534465,0
63050,20040630,44741,0.009255354,0.110053805,0
63050,20040930,44545,0.012905956,0.114051181,0
63050,20041231,44769,0.011318619,0.107092199,0
69436,19950331,10047,0.004712939,0.093214336,0
69436,19950630,10845,0.009770294,0.094472703,0
69436,19950930,10909,0.01388379,0.09593902,0
69436,19951231,10489,0.01412025,0.09459982,0
69436,19960331,11447,0.004513072,0.092240212,0
69436,19960630,12914,0.007757561,0.091498026,0
69436,19960930,13208,0.012495119,0.091776412,0
69436,19961231,12677,0.011306054,0.091053002,0
69436,19970331,12518,0.003710468,0.092712574,0
69436,19970630,11464,-0.005312163,0.087693222,1
69436,19970930,10602,-0.012491367,0.081781229,0
69436,19971231,9614,-0.012275994,0.085330656,0
69436,19980331,8967,0.001985207,0.090956647,0
69436,19980630,8609,0.004967052,0.096269958,0
69436,19980930,9200,0.006267711,0.096427861,0
69436,19981231,8558,0.008104488,0.10012863,0
69436,19990331,8484,0.002269769,0.099223071,0
69436,19990630,8457,0.003819559,0.100250296,0
69436,19990930,8295,0.006311478,0.104073947,0
69436,19991231,7570,0.002197878,0.100385834,0
69436,20000331,7299,0.001295513,0.099136186,0
69436,20000630,7216,0.002709201,0.101352729,0
70049,19950331,64884,0.004443793,0.080974679,0
70049,19950630,66048,0.009141727,0.085423952,0
70049,19950930,68002,0.013471251,0.085579749,0
70049,19951231,70695,0.017066907,0.081595156,0
70049,19960331,72969,0.00446471,0.087943989,0
70049,19960630,79226,0.009121765,0.091467786,0
70049,19960930,82954,0.013868027,0.092073538,0
70049,19961231,82847,0.018488357,0.094000427,0
70049,19970331,80054,0.004321866,0.101200052,0
70049,19970630,82266,0.008652827,0.101854796,0
70049,19970930,85246,0.012959767,0.099678023,0
70049,19971231,90082,0.016306362,0.093900475,0
70049,19980331,90590,0.003991068,0.096801293,0
70049,19980630,93993,0.008152688,0.098032828,0
70049,19980930,96602,0.012299206,0.100467183,0
70049,19981231,98648,0.016284698,0.09887127,0
70049,19990331,104727,0.003957064,0.10444349,0
70049,19990630,111508,0.008398965,0.108283487,0
70049,19990930,116930,0.01303249,0.112700613,0
70049,19991231,120836,0.01783147,0.114971128,0
70049,20000331,119269,0.004655822,0.116332504,0
70049,20000630,120406,0.00929029,0.119771191,0
70049,20000930,122672,0.014084207,0.124706892,0
70049,20001231,127062,0.018871214,0.122568173,0
70049,20010331,118708,0.004143586,0.122715578,0
70049,20010630,119435,0.007455768,0.122225618,0
70049,20010930,126808,0.011479203,0.126642906,0
70049,20011231,125684,0.01656044,0.123010774,0
70049,20020331,127072,0.004205154,0.125748579,0
70049,20020630,130776,0.008759708,0.130780786,0
70049,20020930,140264,0.012812531,0.126805944,0
70049,20021231,142074,0.016839987,0.129089302,0
70049,20030331,138386,0.00384579,0.119515806,0
70049,20030630,144374,0.008045501,0.120520856,0
70049,20030930,149551,0.011793078,0.116718076,0
70049,20031231,151292,0.01478887,0.110023847,0
70049,20040331,160405,0.003863986,0.117002728,0
70049,20040630,173270,0.007978799,0.11489366,0
70049,20040930,178548,0.014445068,0.119441725,0
70049,20041231,184906,0.019198769,0.117254173,0
75053,19950331,32940,0.003706962,0.086813465,0
75053,19950630,35266,0.006998344,0.084044001,0
75053,19950930,37562,0.010090833,0.08654296,0
75053,19951231,45936,0.014350238,0.087561807,0
75053,19960331,45572,0.003140579,0.077584051,0
75053,19960630,48980,0.006866784,0.072118103,0
75053,19960930,47191,0.009280815,0.073710608,0
75053,19961231,47867,0.012632791,0.075632404,0
75053,19970331,48046,0.003548259,0.072114335,0
75053,19970630,51598,0.00744466,0.072586404,0
75053,19970930,54456,0.010220227,0.075484819,0
75053,19971231,54052,0.014587689,0.078182693,0
75053,19980331,56688,0.003939283,0.07656601,0
75053,19980630,60393,0.008359744,0.072924226,0
75053,19980930,64047,0.009967518,0.073820135,0
75053,19981231,69486,0.012681147,0.071238331,0
75053,19990331,71798,0.002555072,0.072171752,0
75053,19990630,75620,0.005347991,0.065089259,0
75053,19990930,78403,0.007827482,0.065070354,0
75053,19991231,81766,0.010866933,0.063278563,0
75053,20000331,85176,0.002434973,0.063022232,0
75053,20000630,89475,0.005424484,0.062827541,0
75053,20000930,95949,0.008708618,0.066522688,0
75053,20001231,94870,0.011631757,0.075858913,0
75053,20010331,98682,0.002902366,0.082539722,0
75053,20010630,107634,0.006934149,0.07846925,0
75053,20010930,116256,0.009690637,0.073871842,0
75053,20011231,121295,0.012230833,0.069231771,0
75053,20020331,118182,0.00401291,0.064245543,0
75053,20020630,126144,0.007992759,0.089005726,1
75053,20020930,131799,0.011454509,0.084074545,0
75053,20021231,136830,0.014233762,0.083461472,0
75053,20030331,136046,0.003992775,0.083563205,0
75053,20030630,144217,0.008197925,0.087266206,0
75053,20030930,144375,0.011718342,0.079529406,0
75053,20031231,146879,0.014031584,0.083102944,0
75053,20040331,152621,0.003990543,0.084891787,0
75053,20040630,164032,0.008158265,0.077048481,0
75053,20040930,165663,0.011588315,0.104417788,0
75053,20041231,181172,0.013434878,0.099035477,0
82024,19950331,36714,0.002626102,0.077125377,0
82024,19950630,37406,0.005325487,0.078007603,0
82024,19950930,35292,0.008197626,0.073763065,0
82024,19951231,35080,0.010690995,0.08117643,0
82024,19960331,33952,0.001973965,0.088821841,0
82024,19960630,32593,0.001638956,0.086659456,0
82024,19960930,37111,0.004430118,0.085460911,0
82024,19961231,36455,0.006778742,0.092530716,0
82024,19970331,35739,0.001887824,0.089881208,0
82024,19970630,36631,0.003512725,0.089994194,0
82024,19970930,34199,0.005234014,0.086557836,0
82024,19971231,35523,0.007276178,0.09380092,0
82024,19980331,74047,0.000659799,0.117201903,0
82024,19980630,131672,0.00143994,0.126434034,0
82024,19980930,127435,0.002087645,0.128446644,0
82024,19981231,115022,0.003605049,0.129394923,0
82024,19990331,129909,0.0000256893,0.134501136,0
82024,19990630,127377,-0.000146869,0.139313254,0
82024,19990930,129228,-0.000026991,0.13713916,0
82024,19991231,137094,0.000143234,0.138138219,0
82024,20000331,137103,0.001267569,0.144775082,0
82024,20000630,151636,0.001507064,0.135346624,0
82024,20000930,153348,0.001986678,0.132629214,0
82024,20001231,150568,0.001981002,0.136155546,0
82024,20010331,141821,0.002320834,0.139822661,0
82024,20010630,136713,0.003324353,0.13563024,0
82024,20010930,147093,0.003738879,0.12905576,0
82024,20011231,146466,0.006856208,0.124205461,0
82024,20020331,137712,0.001548717,0.126072829,0
82024,20020630,135798,0.003257874,0.124581842,0
82024,20020930,139765,0.00502482,0.120559874,0
82024,20021231,136147,0.007270387,0.127088186,0
82024,20030331,124991,0.001712414,0.12767699,0
82024,20030630,121857,0.00295836,0.123524774,0
82024,20030930,127840,0.003300053,0.235238441,0
83955,19950331,19340,0.002358757,0.118712479,0
83955,19950630,20983,0.006215927,0.121662475,0
83955,19950930,22179,0.010476215,0.123979528,0
83955,19951231,22867,0.01307887,0.121752646,0
83955,19960331,23182,0.00439255,0.127614958,0
83955,19960630,23758,0.007145792,0.130472572,0
83955,19960930,23535,0.010754137,0.130806787,0
83955,19961231,24046,0.010543793,0.127032743,0
83955,19970331,24827,0.002755896,0.130643306,0
83955,19970630,26844,0.007307298,0.134491933,0
83955,19970930,27299,0.011647013,0.136199431,0
83955,19971231,26631,-0.00470435,0.104542248,0
83955,19980331,26739,0.002851329,0.107777561,0
83955,19980630,25688,0.006017492,0.110114272,0
83955,19980930,25050,0.008855062,0.113689209,0
83955,19981231,24659,0.011081614,0.11269722,0
83955,19990331,23766,0.002545277,0.116735461,0
83955,19990630,23912,0.004477135,0.115172735,0
83955,19990930,23995,0.005771936,0.113993994,0
83955,19991231,22981,0.010173721,0.113595514,0
83955,20000331,23558,0.00311534,0.118255494,0
83955,20000630,24127,0.006224826,0.121838349,0
83955,20000930,24240,0.0098632,0.123800614,0
83955,20001231,24640,0.011236897,0.12051595,0
83955,20010331,25209,0.002690604,0.122935867,0
83955,20010630,25374,0.005623885,0.124675937,0
83955,20010930,25259,0.008103329,0.126026951,0
83955,20011231,25210,0.009260112,0.124928746,0
83955,20020331,25330,0.002292797,0.126161148,0
83955,20020630,25949,0.005137083,0.129248618,0
83955,20020930,25922,0.007006348,0.127469726,0
83955,20021231,25459,0.007380236,0.122406867,0
83955,20030331,25192,0.001396393,0.118563857,0
83955,20030630,26271,0.00138724,0.11814993,0
83955,20030930,26510,0.004194822,0.117005917,0
83955,20031231,26512,0.006536416,0.116270907,0
83955,20040331,26934,0.002306374,0.119916362,0
83955,20040630,27254,0.004860319,0.124415302,0
83955,20040930,26612,0.008022947,0.125367184,0
83955,20041231,26240,0.00898301,0.121139594,0
88455,19950331,45728,0.002815369,0.126845323,0
88455,19950630,46660,0.005241189,0.126984969,0
88455,19950930,50224,0.007615613,0.122111415,0
88455,19951231,47354,0.009818267,0.124213558,0
88455,19960331,46744,0.003236145,0.118596517,0
88455,19960630,49730,0.006793478,0.116127265,0
88455,19960930,54788,0.009486066,0.108059902,0
88455,19961231,53942,0.011638608,0.111739936,0
88455,19970331,50760,0.003270251,0.114200303,0
88455,19970630,57751,0.005791539,0.107692141,0
88455,19970930,60220,0.00786146,0.101240571,0
88455,19971231,61273,0.010844799,0.105263158,0
88455,19980331,59373,0.002601043,0.10577907,0
88455,19980630,60915,0.006300499,0.108872958,0
88455,19980930,64246,0.009795298,0.112751132,0
88455,19981231,59878,0.011108184,0.105349704,0
88455,19990331,56841,0.001980472,0.095948827,0
88455,19990630,58524,0.00534248,0.097874872,0
88455,19990930,64069,0.007475967,0.092748161,0
88455,19991231,63422,0.009590881,0.091394919,0
88455,20000331,63747,0.002992325,0.096069869,0
88455,20000630,66402,0.006652962,0.095424325,0
88455,20000930,68944,0.00786503,0.092645971,0
88455,20001231,70196,0.009678561,0.09323499,0
88455,20010331,69199,0.002495417,0.096260986,0
88455,20010630,86632,0.005706701,0.099161801,0
88455,20010930,90974,0.008444775,0.084802625,0
88455,20011231,91607,0.011020141,0.08590389,0
88455,20020331,83919,0.002352589,0.089327768,0
88455,20020630,86616,0.005123406,0.089524918,0
88455,20020930,89591,0.00770954,0.090332255,0
88455,20021231,100376,0.010925352,0.09361846,0
88455,20030331,90556,0.002965032,0.097000785,0
88455,20030630,92579,0.00554785,0.09814466,0
88455,20030930,105297,0.009461321,0.088854101,0
88455,20031231,109029,0.011356876,0.086441723,0
88455,20040331,106522,0.002704746,0.089679485,0
